date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,oxygen_mean_mgL,oxygen_median_mgL,oxygen_std_mgL,oxygen_min_mgL,oxygen_max_mgL,oxygen_q10_mgL,oxygen_q25_mgL,oxygen_q75_mgL,oxygen_q90_mgL,raw_prom_non_na_count,raw_prom_na_count,negative_oxygen_count,zero_oxygen_count,invalid_oxygen_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,source_variable,unit,timezone_status
2015-10-16,24,24,24,1.0,high,True,True,True,True,8.125458333333334,8.079,0.8107467292921823,6.612,9.906,7.0912,7.73625,8.4065,9.2411,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-17,24,24,24,1.0,high,True,True,True,True,8.436541666666665,8.341999999999999,1.0620771272724794,6.609,10.52,7.1584,7.835,9.1435,9.821399999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-18,24,24,24,1.0,high,True,True,True,True,9.285625,9.3835,0.7318393036072521,7.946,10.283,8.175799999999999,8.706,9.91575,10.0861,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-19,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-20,24,24,23,0.958333,high,True,True,True,True,9.13691304347826,9.161,0.6077681909355271,8.128,10.315,8.1834,8.975999999999999,9.457,9.793000000000001,23,1,0,0,0,1.0,23.0,1,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-21,24,24,24,1.0,high,True,True,True,True,8.983208333333334,8.872,0.8913008070360917,7.956,10.672,7.9968,8.217749999999999,9.383,10.421,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-22,24,24,24,1.0,high,True,True,True,True,8.393083333333335,8.296,0.5621034189748257,7.648,9.452,7.8283000000000005,7.88675,8.908,9.123800000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-23,24,24,19,0.791667,standard,True,True,True,False,8.254684210526317,8.209,0.2905743455510098,7.866,9.027,7.957,8.0345,8.399999999999999,8.586400000000001,19,5,0,0,0,0.0,23.0,5,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-24,24,24,24,1.0,high,True,True,True,True,8.356583333333333,8.403500000000001,0.14463865520568892,8.06,8.509,8.15,8.2395,8.475249999999999,8.4921,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-25,24,24,24,1.0,high,True,True,True,True,8.16825,8.3185,0.402047720507426,7.354,8.531,7.4738,8.11575,8.50325,8.5221,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-26,24,24,24,1.0,high,True,True,True,True,7.4160416666666675,7.4715,0.7333509438761622,6.141,8.438,6.2943999999999996,7.00475,7.96075,8.3313,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-27,24,24,24,1.0,high,True,True,True,True,6.250708333333333,6.131500000000001,0.4264412370106676,5.419,7.135,5.9017,5.97825,6.6025,6.8348,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-28,24,24,24,1.0,high,True,True,True,True,6.425999999999999,6.273,0.5678521699848665,5.353,7.68,5.8283,6.02075,6.86725,7.1662,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-29,24,24,24,1.0,high,True,True,True,True,6.1072083333333325,6.242,0.38272773603115867,5.283,6.695,5.591,5.853,6.4435,6.4771,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-30,24,24,24,1.0,high,True,True,True,True,5.457791666666666,5.508,0.4555325578176427,4.514,6.289,4.7979,5.2565,5.70725,5.954899999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-10-31,24,24,24,1.0,high,True,True,True,True,4.843083333333333,4.7705,0.3883158638852237,4.136,5.446,4.3397,4.5432500000000005,5.157500000000001,5.3693,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-01,24,24,24,1.0,high,True,True,True,True,5.43475,5.5105,0.5214236573409213,4.514,6.668,4.6215,5.143000000000001,5.73225,5.9737,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-02,24,24,24,1.0,high,True,True,True,True,7.104333333333334,7.3885000000000005,0.729926361185581,5.835,8.048,5.9946,6.4785,7.6290000000000004,7.8591,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-03,24,24,24,1.0,high,True,True,True,True,7.542291666666667,7.487,0.8342432383886019,5.963,8.709,6.4406,6.897,8.17575,8.5415,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-04,24,24,24,1.0,high,True,True,True,True,6.929749999999999,6.867,1.1330974189669507,5.224,9.187,5.4245,6.05525,7.688,8.3891,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-05,24,24,24,1.0,high,True,True,True,True,4.807208333333333,4.7715,0.6462653903081496,4.042,6.237,4.1251,4.24425,5.2175,5.7729,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-06,24,24,24,1.0,high,True,True,True,True,4.181375,4.246,0.4840034865576901,3.194,5.007,3.6413,3.737,4.55875,4.7831,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-07,24,24,24,1.0,high,True,True,True,True,3.782541666666667,3.4905,0.842746440755342,2.472,5.489,3.0359000000000003,3.284,4.27525,5.1333,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-08,24,24,24,1.0,high,True,True,True,True,4.169666666666667,4.016,0.6543728937371802,3.202,5.781,3.444,3.8099999999999996,4.3485000000000005,5.036599999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-09,24,24,15,0.625,partial,True,False,False,False,4.1567333333333325,3.935,0.7151275077781251,3.031,5.284,3.3732,3.784,4.8025,5.1794,15,9,0,0,0,9.0,23.0,9,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-10,24,24,11,0.458333,weak,False,False,False,False,3.8373636363636363,4.013,0.6198201792015604,2.831,4.718,3.011,3.3834999999999997,4.2775,4.439,11,13,0,0,0,0.0,10.0,13,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-11,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-12,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-13,24,24,10,0.416667,weak,False,False,False,False,5.280600000000001,5.207000000000001,0.2977337363782912,4.877,5.771,4.964300000000001,5.122,5.488,5.6927,10,14,0,0,0,14.0,23.0,14,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-14,24,24,24,1.0,high,True,True,True,True,6.079833333333333,5.922499999999999,0.6315934070935653,4.77,7.308,5.463,5.69125,6.5575,7.0293,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-15,24,24,24,1.0,high,True,True,True,True,6.697500000000001,6.656499999999999,0.7918067397057684,4.943,8.161,5.7542,6.20975,7.06975,7.8658,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-16,24,24,24,1.0,high,True,True,True,True,6.5125416666666665,6.3775,0.5117941993968199,5.741,7.467,5.9939,6.15625,6.911,7.1729,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-17,24,24,24,1.0,high,True,True,True,True,6.264708333333332,6.2745,0.6733336584336997,5.054,7.238,5.5284,5.70225,6.879250000000001,7.0297,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-18,24,24,24,1.0,high,True,True,True,True,5.182958333333333,5.3685,0.7528075843520514,3.993,6.265,4.1288,4.4704999999999995,5.72175,6.1253,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-19,24,24,24,1.0,high,True,True,True,True,3.8508333333333336,3.7735,0.9536947678083001,2.267,5.25,2.7135,3.0774999999999997,4.66325,5.0374,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-20,24,24,24,1.0,high,True,True,True,True,3.0412500000000002,3.1235,0.3988873928490509,2.029,3.531,2.5961000000000003,2.86,3.3672500000000003,3.4294,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-21,24,24,24,1.0,high,True,True,True,True,2.872583333333333,2.804,0.6272757466368682,2.002,3.86,2.0324,2.49225,3.46375,3.6724,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-22,24,24,24,1.0,high,True,True,True,True,3.757333333333333,3.6654999999999998,0.5623257346805833,3.116,5.177,3.2196000000000002,3.2805,4.029,4.472899999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-23,24,24,24,1.0,high,True,True,True,True,4.5917916666666665,4.571,0.7923642102383643,3.495,5.636,3.5362,3.78925,5.36425,5.5839,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-24,24,24,24,1.0,high,True,True,True,True,5.1468750000000005,5.1594999999999995,0.3745106154529621,4.555,5.74,4.6863,4.80725,5.49125,5.6135,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-25,24,24,24,1.0,high,True,True,True,True,5.380958333333332,5.2445,0.3988320425798382,4.871,6.282,4.9393,5.071,5.68375,5.9012,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-26,24,24,24,1.0,high,True,True,True,True,6.188791666666667,6.2265,0.47638365787750697,5.091,7.051,5.7714,5.837,6.43625,6.774,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-27,24,24,24,1.0,high,True,True,True,True,4.926875,5.114000000000001,0.9217410422201257,3.196,6.338,3.4882,4.2895,5.52675,5.9857,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-28,24,24,24,1.0,high,True,True,True,True,3.559958333333333,3.3810000000000002,0.8347345570881209,2.091,5.157,2.5351000000000004,3.0965,4.067500000000001,4.8370999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-29,24,24,24,1.0,high,True,True,True,True,3.1286666666666663,2.9555,1.0616733988365261,1.509,5.092,1.9831999999999999,2.1630000000000003,3.989,4.4458,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-11-30,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-01,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-02,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-03,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-04,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-05,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-06,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-07,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-08,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-09,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-10,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-11,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-12,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-13,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-14,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-15,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-16,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-17,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-18,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-19,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-20,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-21,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-22,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-23,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-24,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-25,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-26,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-27,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-28,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-29,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-30,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2015-12-31,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-01,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-02,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-03,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-04,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-05,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-06,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-07,24,24,14,0.583333,partial,True,False,False,False,8.368571428571427,8.504999999999999,0.5200243654477555,7.576,8.993,7.7158,7.84,8.8175,8.9025,14,10,0,0,0,10.0,23.0,10,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-08,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-09,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-10,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-11,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-12,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-13,24,24,11,0.458333,weak,False,False,False,False,6.969999999999999,6.845,0.6414642624495926,6.091,8.152,6.149,6.563,7.355,7.686,11,13,0,0,0,13.0,23.0,13,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-14,24,24,24,1.0,high,True,True,True,True,6.491624999999999,6.4455,0.5022868410103672,5.202,7.79,5.987,6.266,6.711,7.046,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-15,24,24,24,1.0,high,True,True,True,True,5.883958333333332,5.753500000000001,0.6856533843027371,4.657,7.061,4.909000000000001,5.55375,6.47175,6.5605,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-16,24,24,24,1.0,high,True,True,True,True,5.202958333333334,5.2095,0.7947838360299565,3.467,6.382,4.1283,4.80875,5.78875,6.1584,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-17,24,24,24,1.0,high,True,True,True,True,4.185666666666667,4.202500000000001,0.5723885626623462,3.335,5.457,3.4811,3.60525,4.556,4.8008999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-18,24,24,24,1.0,high,True,True,True,True,6.440833333333333,7.007,1.13827461600849,4.474,7.537,4.6069,5.21325,7.29875,7.4668,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-19,24,24,24,1.0,high,True,True,True,True,6.205333333333333,6.2555,0.7841523070040094,4.753,7.582,5.205299999999999,5.609,6.797750000000001,7.2169,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-20,24,24,24,1.0,high,True,True,True,True,6.732333333333333,6.6065000000000005,0.8107681632209998,5.437,7.987,5.727600000000001,6.172000000000001,7.5375,7.9316,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-21,24,24,24,1.0,high,True,True,True,True,7.352125,7.592,0.7239478309633378,5.634,8.215,6.256600000000001,6.88225,7.86425,8.0704,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-22,24,24,24,1.0,high,True,True,True,True,7.241,7.3774999999999995,0.9246984937523289,5.709,8.466,5.9849,6.617,8.03675,8.3991,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-23,24,24,24,1.0,high,True,True,True,True,7.810541666666666,7.6085,0.6928218278496483,6.744,8.737,6.9677999999999995,7.2615,8.5555,8.6779,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-24,24,24,24,1.0,high,True,True,True,True,7.231166666666667,7.3835,0.7243644090521355,5.837,8.295,6.2526,6.70975,7.83625,8.0665,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-25,24,24,24,1.0,high,True,True,True,True,6.390000000000001,6.425,0.6352703635324166,5.267,7.363,5.6019,5.76975,6.88225,7.1775,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-26,24,24,24,1.0,high,True,True,True,True,7.285625,7.263,0.7590658911938496,6.245,8.53,6.3752,6.5504999999999995,7.9945,8.2012,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-27,24,24,24,1.0,high,True,True,True,True,8.026874999999999,7.8575,0.8182096208769803,6.106,9.293,7.2351,7.5595,8.6945,9.0768,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-28,24,24,24,1.0,high,True,True,True,True,6.982291666666666,6.885,0.7530604502074629,5.637,8.367,6.0913,6.436999999999999,7.667,7.95,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-29,24,24,24,1.0,high,True,True,True,True,7.527833333333334,7.523,1.087001366611143,5.58,9.324,6.062,6.7010000000000005,8.401,8.7678,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-30,24,24,24,1.0,high,True,True,True,True,6.777166666666666,6.912000000000001,0.8546102425472485,5.337,8.144,5.6552999999999995,6.0965,7.36575,7.9052999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-01-31,24,24,24,1.0,high,True,True,True,True,7.4925,7.377,0.7632116920989364,5.806,8.6,6.855,7.00925,8.158750000000001,8.4888,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-01,24,24,10,0.416667,weak,False,False,False,False,6.877599999999999,6.7485,0.5459575075040182,6.212,7.899,6.2489,6.549,7.192,7.5354,10,14,0,0,0,0.0,9.0,14,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-02,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-03,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-04,24,24,11,0.458333,weak,False,False,False,False,7.828818181818182,7.842,0.42127112841537545,6.914,8.378,7.497,7.6065000000000005,8.0835,8.355,11,13,0,0,0,13.0,23.0,13,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-05,24,24,24,1.0,high,True,True,True,True,6.992333333333334,6.98,0.33626938821319335,6.458,7.545,6.5458,6.734999999999999,7.282,7.4405,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-06,24,24,24,1.0,high,True,True,True,True,6.801875,6.712,0.5148716439877115,6.169,7.746,6.2161,6.3575,7.17125,7.5439,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-07,24,24,24,1.0,high,True,True,True,True,6.910583333333332,6.8305,0.7279277267437467,5.768,7.978,5.9965,6.283250000000001,7.579000000000001,7.754,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-08,24,24,24,1.0,high,True,True,True,True,7.636791666666666,7.5280000000000005,0.3787286488935761,7.174,8.464,7.2363,7.37725,7.85325,8.245,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-09,24,24,24,1.0,high,True,True,True,True,7.456916666666667,7.554,0.48281069444106844,6.486,8.329,6.7537,7.1530000000000005,7.76675,7.9739,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-10,24,24,24,1.0,high,True,True,True,True,7.733958333333334,7.695,0.4690188166399285,6.94,8.595,7.1041,7.47425,7.941,8.4887,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-11,24,24,24,1.0,high,True,True,True,True,7.5449166666666665,7.504,0.37398394718707273,6.743,8.31,7.2492,7.343999999999999,7.7669999999999995,7.9708,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-12,24,24,24,1.0,high,True,True,True,True,7.083541666666666,7.0425,0.41693508817755204,6.383,8.008,6.5817,6.826,7.3877500000000005,7.6452,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-13,24,24,24,1.0,high,True,True,True,True,7.114958333333333,7.109,0.37544344553754233,6.191,7.884,6.7776,6.89625,7.3607499999999995,7.5541,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-14,24,24,24,1.0,high,True,True,True,True,7.143583333333332,7.1035,0.24256687409000663,6.649,7.578,6.8822,7.022,7.2865,7.505699999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-15,24,24,24,1.0,high,True,True,True,True,7.178958333333334,7.309,0.5017590344210938,6.109,7.789,6.5914,6.857749999999999,7.60225,7.684,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-02-16,24,24,24,1.0,high,True,True,True,True,7.467375,7.4715,0.20231031104845287,7.161,7.786,7.2169,7.282500000000001,7.639749999999999,7.7169,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
