date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,target_eligible_default,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,chl_mean,chl_median,chl_std,chl_min,chl_max,chl_q10,chl_q25,chl_q75,chl_q90,raw_prom_non_na_count,raw_prom_na_count,negative_chl_count,invalid_chl_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,data_pc_min,data_pc_median,data_pc_mean,data_pc_max,data_pc_zero_count,data_pc_nonzero_count,data_pc_100_count,timezone_status,source_file_count_or_source_note
2015-10-15,24,24,24,1.0,high,True,True,True,True,True,7.778333333333333,7.5735,1.6570901596175898,6.122,12.374,6.1819,6.50375,7.97975,9.3569,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-16,24,24,24,1.0,high,True,True,True,True,True,9.916791666666667,9.4215,2.8789585221224447,5.109,15.54,6.4017,7.83725,11.45175,14.2835,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-17,24,24,24,1.0,high,True,True,True,True,True,11.48745833333333,11.073,3.6968461644225608,5.103,17.24,7.100899999999999,8.623999999999999,15.06325,16.509,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-18,24,24,24,1.0,high,True,True,True,True,True,10.878916666666663,10.971,1.3181478084522755,8.338,13.351,9.126800000000001,9.821,11.617999999999999,12.6493,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-19,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-10-20,24,24,23,0.958333,high,True,True,True,True,True,5.321478260869565,6.1,2.004249369114741,1.662,7.705,1.7218,4.977499999999999,6.476,6.8824000000000005,23,1,0,0,1.0,23.0,1,0.0,100.0,95.83333333333333,100.0,1,23,23,reported_gmt_minus_4_unconverted,1
2015-10-21,24,24,24,1.0,high,True,True,True,True,True,3.625291666666667,3.763,1.78376247393138,1.315,6.185,1.5028000000000001,1.81,5.172499999999999,5.9847,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-22,24,24,24,1.0,high,True,True,True,True,True,2.1502083333333335,1.6935,1.070912978203205,0.899,4.829,1.0889,1.3365,2.8365,3.5546,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-23,24,24,19,0.791667,standard,True,True,True,True,False,0.8884736842105263,0.814,0.3091361383707567,0.49,1.684,0.6112,0.6745000000000001,1.054,1.2339999999999998,19,5,0,0,0.0,23.0,5,0.0,100.0,79.16666666666667,100.0,5,19,19,reported_gmt_minus_4_unconverted,1
2015-10-24,24,24,24,1.0,high,True,True,True,True,True,0.5167916666666666,0.5345,0.1431262681103242,0.304,0.716,0.3166,0.3765,0.653,0.6874,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-25,24,24,24,1.0,high,True,True,True,True,True,0.7171249999999999,0.6845,0.1569523085969526,0.486,1.152,0.5656,0.62925,0.7725,0.8602,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-26,24,24,24,1.0,high,True,True,True,True,True,0.616875,0.6405000000000001,0.15401081624918145,0.352,0.998,0.42569999999999997,0.476,0.716,0.7668,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-27,24,24,24,1.0,high,True,True,True,True,True,0.7291666666666666,0.7124999999999999,0.25692794907228905,0.297,1.266,0.3624,0.5722499999999999,0.9125000000000001,1.0112999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-28,24,24,24,1.0,high,True,True,True,True,True,1.5754166666666667,1.4144999999999999,0.791094998784248,0.656,3.918,0.8453999999999999,0.9255,2.0655,2.3063,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-29,24,24,24,1.0,high,True,True,True,True,True,1.922125,1.8755,0.39722935139374543,1.378,2.587,1.4137,1.6212499999999999,2.2815,2.49,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-30,24,24,24,1.0,high,True,True,True,True,True,1.797208333333333,1.7515,0.3764716028515606,1.019,2.501,1.4105,1.60025,2.04375,2.3425,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-10-31,24,24,24,1.0,high,True,True,True,True,True,1.4169583333333333,1.4005,0.3550362478942687,0.803,2.068,1.0257,1.15925,1.68875,1.8812,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-01,24,24,24,1.0,high,True,True,True,True,True,2.250375,1.8655,0.7432546413958823,1.487,4.35,1.591,1.67625,2.7647500000000003,3.0080999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-02,24,24,24,1.0,high,True,True,True,True,True,5.317166666666666,5.0135000000000005,1.4310729531024788,3.398,7.929,3.6869,4.01275,6.52125,7.114999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-03,24,24,24,1.0,high,True,True,True,True,True,6.528958333333333,6.8525,1.281256872021161,4.363,8.464,4.9097,5.1265,7.2875,8.2083,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-04,24,24,24,1.0,high,True,True,True,True,True,5.941666666666666,5.734,1.458895641488322,3.601,8.433,3.8535000000000004,5.15225,7.22075,7.8252999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-05,24,24,24,1.0,high,True,True,True,True,True,2.825125,2.959,0.7558014641828036,1.661,4.425,1.8326,2.156,3.30275,3.4549,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-06,24,24,24,1.0,high,True,True,True,True,True,1.7921249999999997,1.472,0.7391353534043503,1.119,3.962,1.2429000000000001,1.3664999999999998,2.0555,2.7004,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-07,24,24,24,1.0,high,True,True,True,True,True,1.027125,0.9365,0.3245379742636144,0.591,1.715,0.7522,0.7937500000000001,1.145,1.5926999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-08,24,24,24,1.0,high,True,True,True,True,True,0.6535833333333333,0.635,0.13597535475757833,0.469,1.064,0.5136000000000001,0.553,0.7022499999999999,0.798,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-09,24,24,15,0.625,partial,False,True,False,False,False,0.3874,0.357,0.12922726381954278,0.211,0.698,0.27340000000000003,0.3095,0.4185,0.5598,15,9,0,0,9.0,23.0,9,0.0,100.0,62.5,100.0,9,15,15,reported_gmt_minus_4_unconverted,1
2015-11-10,24,24,11,0.458333,weak,False,False,False,False,False,0.37454545454545457,0.316,0.15648154117106824,0.244,0.694,0.247,0.27949999999999997,0.3815,0.658,11,13,0,0,0.0,10.0,13,0.0,0.0,45.833333333333336,100.0,13,11,11,reported_gmt_minus_4_unconverted,1
2015-11-11,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-11-12,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-11-13,24,24,10,0.416667,weak,False,False,False,False,False,0.7243,0.7315,0.14257321705784093,0.441,0.994,0.6264000000000001,0.658,0.78725,0.8167,10,14,0,0,14.0,23.0,14,0.0,0.0,41.666666666666664,100.0,14,10,10,reported_gmt_minus_4_unconverted,1
2015-11-14,24,24,24,1.0,high,True,True,True,True,True,3.059208333333333,2.107,2.575429149197514,0.573,9.061,0.6578,1.024,4.71425,7.0325,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-15,24,24,24,1.0,high,True,True,True,True,True,4.090291666666666,4.024,1.2203731959195272,1.802,6.541,2.416,3.39825,5.02325,5.3633,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-16,24,24,24,1.0,high,True,True,True,True,True,1.8021666666666665,1.815,0.2823429408217674,1.305,2.457,1.5169,1.57125,1.9415,2.1873,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-17,24,24,24,1.0,high,True,True,True,True,True,1.2130416666666666,1.242,0.2801273746253528,0.66,1.662,0.7803,1.082,1.40225,1.5086,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-18,24,24,24,1.0,high,True,True,True,True,True,0.9417083333333333,0.8395,0.48578627248640105,0.431,2.768,0.5067,0.64825,1.08775,1.2988,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-19,24,24,24,1.0,high,True,True,True,True,True,0.36991666666666667,0.3635,0.1358413130046989,0.158,0.651,0.19820000000000002,0.25275000000000003,0.4575,0.5315,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-20,24,24,24,1.0,high,True,True,True,True,True,0.2383333333333333,0.2255,0.0766509120548515,0.136,0.39,0.1498,0.182,0.2705,0.36219999999999997,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-21,24,24,24,1.0,high,True,True,True,True,True,0.30470833333333336,0.2895,0.1164987326546728,0.189,0.654,0.19590000000000002,0.21125,0.344,0.4314,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-22,24,24,24,1.0,high,True,True,True,True,True,1.1120416666666666,1.0299999999999998,0.3623096776739919,0.547,1.857,0.7027,0.7897500000000001,1.35575,1.6338,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-23,24,24,24,1.0,high,True,True,True,True,True,1.4891250000000003,1.1829999999999998,0.5280498422209453,0.966,2.467,1.0381,1.1125,1.9115,2.3661000000000003,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-24,24,24,24,1.0,high,True,True,True,True,True,1.8140833333333333,1.87,0.34415983605531775,1.217,2.359,1.3983999999999999,1.5387499999999998,2.02625,2.3119,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-25,24,24,24,1.0,high,True,True,True,True,True,1.6748750000000001,1.7325,0.3657697437388481,1.016,2.443,1.121,1.49375,1.89425,1.9843,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-26,24,24,24,1.0,high,True,True,True,True,True,1.7988333333333333,1.7690000000000001,0.25761441808601687,1.399,2.176,1.4387,1.6,2.067,2.1351,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-27,24,24,24,1.0,high,True,True,True,True,True,1.5785833333333332,1.5499999999999998,0.3187817730683166,1.083,2.164,1.1767,1.36375,1.83725,1.9977,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-28,24,24,24,1.0,high,True,True,True,True,True,1.3290416666666667,1.372,0.3340517376182873,0.753,1.943,0.8883,1.0575,1.4722499999999998,1.7824,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-29,24,24,24,1.0,high,True,True,True,True,True,1.147375,0.944,0.4380253926032341,0.681,2.319,0.7274,0.81775,1.4164999999999999,1.7260999999999997,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2015-11-30,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-01,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-02,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-03,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-04,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-05,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-06,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-07,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-08,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-09,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-10,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-11,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-12,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-13,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-14,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-15,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-16,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-17,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-18,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-19,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-20,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-21,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-22,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-23,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-24,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-25,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-26,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-27,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-28,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-29,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-30,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2015-12-31,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-01,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-02,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-03,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-04,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-05,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-06,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-07,24,24,14,0.583333,partial,False,True,False,False,False,2.027214285714286,1.939,1.3228260062673183,0.487,5.287,0.6065,0.9165,2.4497500000000003,3.3329,14,10,0,0,10.0,23.0,10,0.0,100.0,58.333333333333336,100.0,10,14,14,reported_gmt_minus_4_unconverted,1
2016-01-08,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-09,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-10,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-11,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-12,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-01-13,24,24,11,0.458333,weak,False,False,False,False,False,1.2595454545454545,1.298,0.38049556203360996,0.816,1.966,0.865,0.9490000000000001,1.379,1.839,11,13,0,0,13.0,23.0,13,0.0,0.0,45.833333333333336,100.0,13,11,11,reported_gmt_minus_4_unconverted,1
2016-01-14,24,24,24,1.0,high,True,True,True,True,True,1.0459583333333333,0.981,0.42202477561380686,0.465,2.214,0.6497,0.766,1.1549999999999998,1.6248999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-15,24,24,24,1.0,high,True,True,True,True,True,0.5397083333333333,0.5994999999999999,0.19111810124420034,0.258,0.912,0.2862,0.3565,0.673,0.7436999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-16,24,24,24,1.0,high,True,True,True,True,True,0.9669166666666666,0.749,0.44181010249502745,0.463,1.801,0.5615,0.60125,1.3615,1.5963,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-17,24,24,24,1.0,high,True,True,True,True,True,1.1559166666666665,1.112,0.38551511746895406,0.619,2.311,0.7996,0.867,1.27875,1.5097999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-18,24,24,24,1.0,high,True,True,True,True,True,3.8401666666666667,4.1385000000000005,2.0259440669275253,1.022,6.588,1.1067,1.76225,5.48975,6.358499999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-19,24,24,24,1.0,high,True,True,True,True,True,3.2922083333333334,2.9299999999999997,1.0945992309741843,2.112,5.655,2.3435,2.58875,3.35325,5.2494,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-20,24,24,24,1.0,high,True,True,True,True,True,2.783583333333333,2.952,0.9617433408260171,1.359,5.146,1.5185,1.95275,3.3729999999999998,3.6075999999999997,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-21,24,24,24,1.0,high,True,True,True,True,True,1.8927916666666667,1.8165,0.49203658216478763,1.147,3.38,1.343,1.59525,2.0635,2.496,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-22,24,24,24,1.0,high,True,True,True,True,True,1.7400833333333334,1.4344999999999999,0.9116114693302694,0.976,4.294,1.0203,1.23,1.723,2.9257999999999997,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-23,24,24,24,1.0,high,True,True,True,True,True,1.4636666666666667,1.358,0.7103423342896423,0.664,2.812,0.7071,0.87275,1.943,2.5675,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-24,24,24,24,1.0,high,True,True,True,True,True,2.3805833333333335,2.572,0.9430854964546895,1.194,4.231,1.3071,1.41875,3.02825,3.5225,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-25,24,24,24,1.0,high,True,True,True,True,True,2.5220833333333332,2.5,0.801000999655603,1.335,4.471,1.687,1.81175,2.7885,3.6826,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-26,24,24,24,1.0,high,True,True,True,True,True,3.5909166666666668,2.8615,1.549731475103844,1.86,6.696,2.2108,2.39275,4.6027499999999995,6.0473,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-27,24,24,24,1.0,high,True,True,True,True,True,4.456166666666666,4.21,1.1044117720845068,2.841,7.438,3.4288,3.7359999999999998,4.9597500000000005,5.5354,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-28,24,24,24,1.0,high,True,True,True,True,True,3.020208333333333,2.6085000000000003,0.9210401954674218,1.965,5.481,2.2013000000000003,2.45825,3.2779999999999996,4.4325,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-29,24,24,24,1.0,high,True,True,True,True,True,4.463541666666667,3.556,2.386662140333535,1.986,9.096,2.2731,2.638,6.507499999999999,8.2057,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-30,24,24,24,1.0,high,True,True,True,True,True,3.029041666666666,2.9685,1.1416984098517309,1.578,5.326,1.6798,2.0345,3.961,4.4726,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-01-31,24,24,24,1.0,high,True,True,True,True,True,3.932625,3.7285000000000004,1.2035375687313736,2.014,6.367,2.7185,2.8680000000000003,4.93725,5.5470999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
